ID,Sura_No,Verse_No,Word_No,Segment_No,Word,Without_Diacritics,Segmented_Word,Morph_Tag,Morph_Type,Punctuation_Mark,Invariable_Declinable,Syntactic_Role,Possessive_Construct,Case_Mood,Case_Mood_Marker,Phrase,Phrasal_Function,Gloss
33391,14,31,16,2,يَوْمٌ,يوم,(null),CASE_DEF_ACC,Suffix,,,,,,,,,a-day
33392,14,31,17,1,لَا,لا,لا,NEG_PART,Stem,,INVAR,NON_INFLECT,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,not
33393,14,31,18,1,بَيْعٌ,بيع,بيع,GERUND,Stem,,DECLN,SUBJ,NOT_CONSTRUCT,NOMINATIVE,DHAMMA,,,any-trade
33394,14,31,19,1,فِيهِ,فيه,في,PREP,Stem,,INVAR,PREP,NOT_CONSTRUCT,INVARIABLE,SUKUN,PHRASE,PRED,in-it
33394,14,31,19,2,فِيهِ,فيه,ه,PRON_3MS,Suffix,,JONT_PRON,PREP_OBJ,NOT_CONSTRUCT,GENITIVE,KASRA,,,in-it
33395,14,31,20,1,وَلَا,ولا,و,CONJ,Prefix,,INVAR,CONJ,NOT_CONSTRUCT,INVARIABLE,FATHA,,,and-not
33395,14,31,20,2,وَلَا,ولا,لا,NEG_PART,Stem,,INVAR,NON_INFLECT,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,and-not
33396,14,31,21,1,خِلَالٌ,خلال,خلال,ADV,Stem,,DECLN,CONJ_N,NOT_CONSTRUCT,NOMINATIVE,DHAMMA,,,any-friendship
33397,14,32,1,1,اللَّهُ,الله,ال,DET,Prefix,,,,,,,,,allah
33397,14,32,1,2,اللَّهُ,الله,له,NOUN_PROP,Stem,,DECLN,SUBJ,NOT_CONSTRUCT,NOMINATIVE,DHAMMA,,,allah
33398,14,32,2,1,الَّذِي,الذي,الذي,REL_PRON,Stem,,REL_PRON,PRED,NOT_CONSTRUCT,NOMINATIVE,SUKUN,,,(is)-the-one-who
33399,14,32,3,1,خَلَقَ,خلق,خلق,PV,Stem,,INVAR,,NOT_CONSTRUCT,INVARIABLE,FATHA,,,created
33399,14,32,3,2,خَلَقَ,خلق,(null),CASE_DEF_GEN,Suffix,,,,,,,,,created
33400,14,32,4,1,السَّمَاوَاتِ,السماوات,ال,DET,Prefix,,DEF_ART,,,,,,,the-heavens
33400,14,32,4,2,السَّمَاوَاتِ,السماوات,سماو,NOUN_CONCRETE,Stem,,DECLN,OBJ,NOT_CONSTRUCT,ACCUSATIVE,KASRA,,,the-heavens
33400,14,32,4,3,السَّمَاوَاتِ,السماوات,ات,NSUFF_FEM_PL,Suffix,,,,,,,,,the-heavens
33401,14,32,5,1,وَالْأَرْضَ,والأرض,و,CONJ,Prefix,,INVAR,CONJ,NOT_CONSTRUCT,INVARIABLE,FATHA,,,and-the-earth
33401,14,32,5,2,وَالْأَرْضَ,والأرض,ال,DET,Prefix,,DEF_ART,,,,,,,and-the-earth
33401,14,32,5,3,وَالْأَرْضَ,والأرض,أرض,NOUN_CONCRETE,Stem,,DECLN,CONJ_N,NOT_CONSTRUCT,ACCUSATIVE,FATHA,,,and-the-earth
33401,14,32,5,4,وَالْأَرْضَ,والأرض,(null),CASE_DEF_ACC,Suffix,,,,,,,,,and-the-earth
33402,14,32,6,1,وَأَنْزَلَ,وأنزل,و,CONJ,Prefix,,INVAR,CONJ,NOT_CONSTRUCT,INVARIABLE,FATHA,,,and-sent-down
33402,14,32,6,2,وَأَنْزَلَ,وأنزل,أنزل,PV,Stem,,INVAR,,NOT_CONSTRUCT,INVARIABLE,FATHA,,,and-sent-down
33403,14,32,7,1,مِنَ,من,من,PREP,Stem,,INVAR,PREP,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,from
33404,14,32,8,1,السَّمَاءِ,السماء,ال,DET,Prefix,,DEF_ART,,,,,,,the-sky
33404,14,32,8,2,السَّمَاءِ,السماء,سماء,NOUN_CONCRETE,Stem,,DECLN,PREP_OBJ,NOT_CONSTRUCT,GENITIVE,KASRA,,,the-sky
33405,14,32,9,1,مَاءً,ماء,ماء,NOUN_CONCRETE,Stem,,DECLN,OBJ,NOT_CONSTRUCT,ACCUSATIVE,FATHA,,,water
33406,14,32,10,1,فَأَخْرَجَ,فأخرج,ف,CONJ,Prefix,,INVAR,CONJ,NOT_CONSTRUCT,INVARIABLE,FATHA,,,then-brought-forth
33406,14,32,10,2,فَأَخْرَجَ,فأخرج,أخرج,PV,Stem,,INVAR,,NOT_CONSTRUCT,INVARIABLE,FATHA,,,then-brought-forth
33407,14,32,11,1,بِهِ,به,ب,PREP,Stem,,INVAR,PREP,NOT_CONSTRUCT,INVARIABLE,KASRA,,,from-it
33407,14,32,11,2,بِهِ,به,ه,PRON_3MS,Suffix,,JONT_PRON,PREP_OBJ,NOT_CONSTRUCT,GENITIVE,KASRA,,,from-it
33408,14,32,12,1,مِنَ,من,من,PREP,Stem,,INVAR,PREP,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,of
33409,14,32,13,1,الثَّمَرَاتِ,الثمرات,ال,DET,Prefix,,DEF_ART,,,,,,,the-fruits
33409,14,32,13,2,الثَّمَرَاتِ,الثمرات,ثمر,NOUN_CONCRETE,Stem,,DECLN,PREP_OBJ,NOT_CONSTRUCT,GENITIVE,KASRA,,,the-fruits
33409,14,32,13,3,الثَّمَرَاتِ,الثمرات,ات,NSUFF_FEM_PL,Suffix,,,,,,,,,the-fruits
33410,14,32,14,1,رِزْقَاً,رزقا,رزق,GERUND,Stem,,DECLN,OBJ,NOT_CONSTRUCT,ACCUSATIVE,FATHA,,,(as)-a-provision
33410,14,32,14,2,رِزْقَاً,رزقا,ا,CASE_INDEF_(ACC_GEN),Suffix,,,,,,,,,(as)-a-provision
33411,14,32,15,1,لَكُمْ,لكم,ل,PREP,Stem,,INVAR,PREP,NOT_CONSTRUCT,INVARIABLE,FATHA,,,for-you
33411,14,32,15,2,لَكُمْ,لكم,كم,PRON_2MP,Suffix,,JONT_PRON,PREP_OBJ,NOT_CONSTRUCT,GENITIVE,SUKUN,,,for-you
33412,14,32,16,1,وَسَخَّرَ,وسخر,و,CONJ,Prefix,,INVAR,CONJ,NOT_CONSTRUCT,INVARIABLE,FATHA,,,and-subjected
33412,14,32,16,2,وَسَخَّرَ,وسخر,سخر,PV,Stem,,INVAR,,NOT_CONSTRUCT,INVARIABLE,FATHA,,,and-subjected
33413,14,32,17,1,لَكُمُ,لكم,ل,PREP,Stem,,INVAR,PREP,NOT_CONSTRUCT,INVARIABLE,FATHA,,,for-you
33413,14,32,17,2,لَكُمُ,لكم,كم,PRON_2MP,Suffix,,JONT_PRON,PREP_OBJ,NOT_CONSTRUCT,GENITIVE,SUKUN,,,for-you
33414,14,32,18,1,الْفُلْكَ,الفلك,ال,DET,Prefix,,DEF_ART,,,,,,,the-ships
33414,14,32,18,2,الْفُلْكَ,الفلك,فلك,NOUN_CONCRETE,Stem,,DECLN,OBJ,NOT_CONSTRUCT,ACCUSATIVE,FATHA,,,the-ships
33415,14,32,19,1,لِتَجْرِيَ,لتجري,ل,PREP,Prefix,,INVAR,PREP,NOT_CONSTRUCT,INVARIABLE,KASRA,,,so-that-they-may-sail
33415,14,32,19,2,لِتَجْرِيَ,لتجري,ت,IMPERF_PREF,Prefix,,,,,,,,,so-that-they-may-sail
33415,14,32,19,3,لِتَجْرِيَ,لتجري,جري,IV,Stem,,DECLN,IV,NOT_CONSTRUCT,ACCUSATIVE,FATHA,,,so-that-they-may-sail
33416,14,32,20,1,فِي,في,في,PREP,Stem,,INVAR,PREP,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,in
33417,14,32,21,1,الْبَحْرِ,البحر,ال,DET,Prefix,,DEF_ART,,,,,,,the-sea
33417,14,32,21,2,الْبَحْرِ,البحر,بحر,NOUN_CONCRETE,Stem,,DECLN,PREP_OBJ,NOT_CONSTRUCT,GENITIVE,KASRA,,,the-sea
33418,14,32,22,1,بِأَمْرِهِ,بأمره,ب,PREP,Prefix,,INVAR,PREP,NOT_CONSTRUCT,INVARIABLE,KASRA,,,by-his-command
33418,14,32,22,2,بِأَمْرِهِ,بأمره,أمر,GERUND,Stem,,DECLN,PREP_OBJ,CONSTRUCT,GENITIVE,KASRA,,,by-his-command
33418,14,32,22,3,بِأَمْرِهِ,بأمره,ه,POSS_PRON,Suffix,,JONT_PRON,GEN_CONS,NOT_CONSTRUCT,GENITIVE,KASRA,,,by-his-command
33419,14,32,23,1,وَسَخَّرَ,وسخر,و,CONJ,Prefix,,INVAR,CONJ,NOT_CONSTRUCT,INVARIABLE,FATHA,,,and-subjected
33419,14,32,23,2,وَسَخَّرَ,وسخر,سخر,PV,Stem,,INVAR,,NOT_CONSTRUCT,INVARIABLE,FATHA,,,and-subjected
33420,14,32,24,1,لَكُمُ,لكم,ل,PREP,Stem,,INVAR,PREP,NOT_CONSTRUCT,INVARIABLE,FATHA,,,for-you
33420,14,32,24,2,لَكُمُ,لكم,كم,PRON_2MP,Suffix,,JONT_PRON,PREP_OBJ,NOT_CONSTRUCT,GENITIVE,SUKUN,,,for-you
33421,14,32,25,1,الْأَنْهَارَ,الأنهار,ال,DET,Prefix,,DEF_ART,,,,,,,the-rivers
33421,14,32,25,2,الْأَنْهَارَ,الأنهار,أنهار,NOUN_CONCRETE,Stem,,DECLN,OBJ,NOT_CONSTRUCT,ACCUSATIVE,FATHA,,,the-rivers
33422,14,33,1,1,وَسَخَّرَ,وسخر,و,CONJ,Prefix,,INVAR,CONJ,NOT_CONSTRUCT,INVARIABLE,FATHA,,,and-he-subjected
33422,14,33,1,2,وَسَخَّرَ,وسخر,سخر,PV,Stem,,INVAR,,NOT_CONSTRUCT,INVARIABLE,FATHA,,,and-he-subjected
33423,14,33,2,1,لَكُمُ,لكم,ل,PREP,Stem,,INVAR,PREP,NOT_CONSTRUCT,INVARIABLE,FATHA,,,for-you
33423,14,33,2,2,لَكُمُ,لكم,كم,PRON_2MP,Suffix,,JONT_PRON,PREP_OBJ,NOT_CONSTRUCT,GENITIVE,SUKUN,,,for-you
33424,14,33,3,1,الشَّمْسَ,الشمس,ال,DET,Prefix,,DEF_ART,,,,,,,the-sun
33424,14,33,3,2,الشَّمْسَ,الشمس,شمس,NOUN_CONCRETE,Stem,,DECLN,OBJ,NOT_CONSTRUCT,ACCUSATIVE,FATHA,,,the-sun
33424,14,33,3,3,الشَّمْسَ,الشمس,(null),CASE_DEF_ACC,Suffix,,,,,,,,,the-sun
33425,14,33,4,1,وَالْقَمَرَ,والقمر,و,CONJ,Prefix,,INVAR,CONJ,NOT_CONSTRUCT,INVARIABLE,FATHA,,,and-the-moon
33425,14,33,4,2,وَالْقَمَرَ,والقمر,ال,DET,Prefix,,DEF_ART,,,,,,,and-the-moon
33425,14,33,4,3,وَالْقَمَرَ,والقمر,قمر,NOUN_CONCRETE,Stem,,DECLN,CONJ_N,NOT_CONSTRUCT,ACCUSATIVE,FATHA,,,and-the-moon
33426,14,33,5,1,دَائِبَيْنِ,دائبين,دائب,NOUN_ACTIVE_PART,Stem,,DECLN,CIRCUM,NOT_CONSTRUCT,ACCUSATIVE,YAA,,,both-constantly-pursuing-their-courses
33426,14,33,5,2,دَائِبَيْنِ,دائبين,ين,NSUFF_MASC_DU_ACC,Suffix,,,,,,,,,both-constantly-pursuing-their-courses
33427,14,33,6,1,وَسَخَّرَ,وسخر,و,CONJ,Prefix,,INVAR,CONJ,NOT_CONSTRUCT,INVARIABLE,FATHA,,,and-subjected
33427,14,33,6,2,وَسَخَّرَ,وسخر,سخر,PV,Stem,,INVAR,,NOT_CONSTRUCT,INVARIABLE,FATHA,,,and-subjected
33428,14,33,7,1,لَكُمُ,لكم,ل,PREP,Stem,,INVAR,PREP,NOT_CONSTRUCT,INVARIABLE,FATHA,,,for-you
33428,14,33,7,2,لَكُمُ,لكم,كم,PRON_2MP,Suffix,,JONT_PRON,PREP_OBJ,NOT_CONSTRUCT,GENITIVE,SUKUN,,,for-you
33429,14,33,8,1,اللَّيْلَ,الليل,ال,DET,Prefix,,DEF_ART,,,,,,,the-night
33429,14,33,8,2,اللَّيْلَ,الليل,ليل,NOUN_ABSTRACT,Stem,,DECLN,OBJ,NOT_CONSTRUCT,ACCUSATIVE,FATHA,,,the-night
33430,14,33,9,1,وَالنَّهَارَ,والنهار,و,CONJ,Prefix,,INVAR,CONJ,NOT_CONSTRUCT,INVARIABLE,FATHA,,,and-the-day
33430,14,33,9,2,وَالنَّهَارَ,والنهار,ال,DET,Prefix,,DEF_ART,,,,,,,and-the-day
33430,14,33,9,3,وَالنَّهَارَ,والنهار,نهار,NOUN_ABSTRACT,Stem,,DECLN,CONJ_N,NOT_CONSTRUCT,ACCUSATIVE,FATHA,,,and-the-day
33431,14,34,1,1,وَآتَاكُمْ,وآتاكم,و,CONJ,Prefix,,INVAR,CONJ,NOT_CONSTRUCT,INVARIABLE,FATHA,,,and-he-gave-you
33431,14,34,1,2,وَآتَاكُمْ,وآتاكم,آتا,PV,Stem,,INVAR,,NOT_CONSTRUCT,INVARIABLE,IMP_FATHA,,,and-he-gave-you
33431,14,34,1,3,وَآتَاكُمْ,وآتاكم,كم,OBJ_PRON,Suffix,,JONT_PRON,OBJ,NOT_CONSTRUCT,ACCUSATIVE,SUKUN,,,and-he-gave-you
33432,14,34,2,1,مِنْ,من,من,PREP,Stem,,INVAR,PREP,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,of
33433,14,34,3,1,كُلِّ,كل,كل,NOUN_ABSTRACT,Stem,,DECLN,PREP_OBJ,CONSTRUCT,GENITIVE,KASRA,,,all
33434,14,34,4,1,مَا,ما,ما,REL_PRON,Stem,,REL_PRON,GEN_CONS,NOT_CONSTRUCT,GENITIVE,SUKUN,,,what
33435,14,34,5,1,سَأَلْتُمُوهُ,سألتموه,سأل,PV,Stem,,INVAR,,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,you-asked-of-him
33435,14,34,5,2,سَأَلْتُمُوهُ,سألتموه,تم,SUBJ_PRON,Suffix,,JONT_PRON,AGNT,NOT_CONSTRUCT,NOMINATIVE,SUKUN,,,you-asked-of-him
33435,14,34,5,3,سَأَلْتُمُوهُ,سألتموه,و,OTHER,Suffix,,INVAR,NON_INFLECT,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,you-asked-of-him
33435,14,34,5,4,سَأَلْتُمُوهُ,سألتموه,ه,OBJ_PRON,Suffix,,JONT_PRON,OBJ,NOT_CONSTRUCT,ACCUSATIVE,DHAMMA,,,you-asked-of-him
33436,14,34,6,1,وَإِنْ,وإن,و,CONJ,Prefix,,INVAR,CONJ,NOT_CONSTRUCT,INVARIABLE,FATHA,,,and-if
33436,14,34,6,2,وَإِنْ,وإن,إن,CONDITION_PART,Stem,,INVAR,PART_CONDITION,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,and-if
33437,14,34,7,1,تَعُدُّوا,تعدوا,ت,IMPERF_PREF,Prefix,,,,,,,,,you-count
33437,14,34,7,2,تَعُدُّوا,تعدوا,عد,IV,Stem,,DECLN,IV,NOT_CONSTRUCT,JUSSIVE,DEL_NUN,,,you-count
33437,14,34,7,3,تَعُدُّوا,تعدوا,وا,SUBJ_PRON,Suffix,,JONT_PRON,AGNT,NOT_CONSTRUCT,NOMINATIVE,SUKUN,,,you-count
33438,14,34,8,1,نِعْمَتَ,نعمت,نعم,NOUN_ABSTRACT,Stem,,DECLN,OBJ,CONSTRUCT,ACCUSATIVE,FATHA,,,(the)-favor-of-allah
33438,14,34,8,2,نِعْمَتَ,نعمت,ة,NSUFF_FEM_SG,Suffix,,,,,,,,,(the)-favor-of-allah
33439,14,34,9,1,اللَّهِ,الله,ال,DET,Prefix,,,,,,,,,(the)-favor-of-allah
33439,14,34,9,2,اللَّهِ,الله,له,NOUN_PROP,Stem,,DECLN,GEN_CONS,NOT_CONSTRUCT,GENITIVE,KASRA,,,(the)-favor-of-allah
33440,14,34,10,1,لَا,لا,لا,NEG_PART,Stem,,INVAR,NON_INFLECT,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,not
33441,14,34,11,1,تُحْصُوهَا,تحصوها,ت,IMPERF_PREF,Prefix,,,,,,,,,you-will-(be-able-to)-count-them
33441,14,34,11,2,تُحْصُوهَا,تحصوها,حص,IV,Stem,,DECLN,IV,NOT_CONSTRUCT,JUSSIVE,DEL_NUN,,,you-will-(be-able-to)-count-them
33441,14,34,11,3,تُحْصُوهَا,تحصوها,و,SUBJ_PRON,Suffix,,JONT_PRON,AGNT,NOT_CONSTRUCT,NOMINATIVE,SUKUN,,,you-will-(be-able-to)-count-them
33441,14,34,11,4,تُحْصُوهَا,تحصوها,ها,OBJ_PRON,Suffix,,JONT_PRON,OBJ,NOT_CONSTRUCT,ACCUSATIVE,SUKUN,,,you-will-(be-able-to)-count-them
33442,14,34,12,1,إِنَّ,إن,أن,ANNUL_PART,Stem,,INVAR,ANNUL_PART,NOT_CONSTRUCT,INVARIABLE,FATHA,,,indeed
33443,14,34,13,1,الْإِنْسَانَ,الإنسان,ال,DET,Prefix,,DEF_ART,,,,,,,the-mankind
33443,14,34,13,2,الْإِنْسَانَ,الإنسان,إنسان,NOUN_CONCRETE,Stem,,DECLN,SUBJ_COP_PART,NOT_CONSTRUCT,ACCUSATIVE,FATHA,,,the-mankind
33443,14,34,13,3,الْإِنْسَانَ,الإنسان,(null),CASE_DEF_GEN,Suffix,,,,,,,,,the-mankind
33444,14,34,14,1,لَظَلُومٌ,لظلوم,ل,OTHER,Prefix,,INVAR,NON_INFLECT,NOT_CONSTRUCT,INVARIABLE,FATHA,,,(is)-surely-unjust
33444,14,34,14,2,لَظَلُومٌ,لظلوم,ظلوم,ADJ_INTENS,Stem,,DECLN,PART_COP_PRED,NOT_CONSTRUCT,NOMINATIVE,DHAMMA,,,(is)-surely-unjust
33445,14,34,15,1,كَفَّارٌ,كفار,كفار,ADJ_INTENS,Stem,,DECLN,PART_COP_PRED,NOT_CONSTRUCT,NOMINATIVE,DHAMMA,,,(and)-ungrateful
33446,14,35,1,1,وَإِذْ,وإذ,و,CONJ,Prefix,,INVAR,NON_INFLECT,NOT_CONSTRUCT,INVARIABLE,FATHA,,,and-when
33446,14,35,1,2,وَإِذْ,وإذ,إذ,ADV,Stem,,INVAR,ADV_TIME,CONSTRUCT,ACCUSATIVE,SUKUN,,,and-when
33447,14,35,2,1,قَالَ,قال,قال,PV,Stem,,INVAR,,NOT_CONSTRUCT,INVARIABLE,FATHA,,,said
33448,14,35,3,1,إِبْرَاهِيمُ,إبراهيم,إبراهيم,NOUN_PROP,Stem,,DECLN,AGNT,NOT_CONSTRUCT,NOMINATIVE,DHAMMA,,,ibrahim
33449,14,35,4,1,رَبِّ,رب,رب,NOUN_CONCRETE,Stem,,DECLN,VOC,CONSTRUCT,ACCUSATIVE,IMP_FATHA,,,my-lord
33450,14,35,5,1,اجْعَلْ,اجعل,ا,CV_PREF,Prefix,,,,,,,,,make
33450,14,35,5,2,اجْعَلْ,اجعل,جعل,CV,Stem,,INVAR,CV,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,make
33451,14,35,6,1,هَذَا,هذا,هذا,DEM_PRON_MS,Stem,,DEM_NOUN,OBJ,NOT_CONSTRUCT,ACCUSATIVE,SUKUN,,,this
33452,14,35,7,1,الْبَلَدَ,البلد,ال,DET,Prefix,,DEF_ART,,,,,,,city
33452,14,35,7,2,الْبَلَدَ,البلد,بلد,NOUN_CONCRETE,Stem,,DECLN,APPOS,NOT_CONSTRUCT,ACCUSATIVE,FATHA,,,city
33452,14,35,7,3,الْبَلَدَ,البلد,(null),CASE_DEF_GEN,Suffix,,,,,,,,,city
33453,14,35,8,1,آمِنَاً,آمنا,آمن,NOUN_ACTIVE_PART,Stem,,DECLN,OBJ,NOT_CONSTRUCT,ACCUSATIVE,FATHA,,,safe
33453,14,35,8,2,آمِنَاً,آمنا,ا,CASE_INDEF_(ACC_GEN),Suffix,,,,,,,,,safe
33454,14,35,9,1,وَاجْنُبْنِي,واجنبني,و,CONJ,Prefix,,INVAR,CONJ,NOT_CONSTRUCT,INVARIABLE,FATHA,,,and-keep-me-away
33454,14,35,9,2,وَاجْنُبْنِي,واجنبني,ا,CV_PREF,Prefix,,,,,,,,,and-keep-me-away
33454,14,35,9,3,وَاجْنُبْنِي,واجنبني,جنب,CV,Stem,,INVAR,CV,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,and-keep-me-away
33454,14,35,9,4,وَاجْنُبْنِي,واجنبني,ن,PROTECT_NUN,Suffix,,INVAR,NON_INFLECT,NOT_CONSTRUCT,INVARIABLE,KASRA,,,and-keep-me-away
33454,14,35,9,5,وَاجْنُبْنِي,واجنبني,ي,OBJ_PRON,Suffix,,JONT_PRON,OBJ,NOT_CONSTRUCT,ACCUSATIVE,SUKUN,,,and-keep-me-away
33455,14,35,10,1,وَبَنِيَّ,وبني,و,CONJ,Prefix,,INVAR,CONJ,NOT_CONSTRUCT,INVARIABLE,FATHA,,,and-my-sons
33455,14,35,10,2,وَبَنِيَّ,وبني,بن,NOUN_CONCRETE,Stem,,DECLN,CONJ_N,CONSTRUCT,ACCUSATIVE,YAA,,,and-my-sons
33455,14,35,10,3,وَبَنِيَّ,وبني,ي,NSUFF_MASC_PL_ACC,Suffix,,JONT_PRON,GEN_CONS,NOT_CONSTRUCT,GENITIVE,FATHA,,,and-my-sons
33456,14,35,11,1,أَنْ,أن,أن,SUBJUNC_PART,Stem,,INVAR,SUBOR_CONJ,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,that
33457,14,35,12,1,نَعْبُدَ,نعبد,ن,IMPERF_PREF,Prefix,,,,,,,,,we-worship
33457,14,35,12,2,نَعْبُدَ,نعبد,عبد,IV,Stem,,DECLN,IV,NOT_CONSTRUCT,ACCUSATIVE,FATHA,,,we-worship
33458,14,35,13,1,الْأَصْنَامَ,الأصنام,ال,DET,Prefix,,DEF_ART,,,,,,,the-idols
33458,14,35,13,2,الْأَصْنَامَ,الأصنام,أصنام,NOUN_CONCRETE,Stem,,DECLN,OBJ,NOT_CONSTRUCT,ACCUSATIVE,FATHA,,,the-idols
33459,14,36,1,1,رَبِّ,رب,رب,NOUN_CONCRETE,Stem,,DECLN,VOC,CONSTRUCT,ACCUSATIVE,IMP_FATHA,,,my-lord
33460,14,36,2,1,إِنَّهُنَّ,إنهن,إن,ANNUL_PART,Stem,,INVAR,ANNUL_PART,NOT_CONSTRUCT,INVARIABLE,FATHA,,,indeed-they
33460,14,36,2,2,إِنَّهُنَّ,إنهن,هن,POSS_PRON,Suffix,,JONT_PRON,SUBJ_COP_PART,NOT_CONSTRUCT,ACCUSATIVE,FATHA,,,indeed-they
33461,14,36,3,1,أَضْلَلْنَ,أضللن,أضلل,PV,Stem,,INVAR,,NOT_CONSTRUCT,INVARIABLE,SUKUN,VERB_SNT,PART_COP_PRED,have-led-astray
33461,14,36,3,2,أَضْلَلْنَ,أضللن,ن,SUBJ_PRON,Suffix,,JONT_PRON,AGNT,NOT_CONSTRUCT,NOMINATIVE,FATHA,,,have-led-astray
33462,14,36,4,1,كَثِيرَاً,كثيرا,كثير,ADJ_QUALIT,Stem,,DECLN,OBJ,NOT_CONSTRUCT,ACCUSATIVE,FATHA,,,many
33462,14,36,4,2,كَثِيرَاً,كثيرا,ا,CASE_INDEF_ACC,Suffix,,,,,,,,,many
33463,14,36,5,1,مِنَ,من,من,PREP,Stem,,INVAR,PREP,NOT_CONSTRUCT,INVARIABLE,SUKUN,,,among
33464,14,36,6,1,النَّاسِ,الناس,ال,DET,Prefix,,DEF_ART,,,,,,,the-mankind
33464,14,36,6,2,النَّاسِ,الناس,ناس,NOUN_CONCRETE,Stem,,DECLN,PREP_OBJ,NOT_CONSTRUCT,GENITIVE,KASRA,,,the-mankind
33465,14,36,7,1,فَمَنْ,فمن,ف,CONJ,Prefix,,INVAR,NON_INFLECT,NOT_CONSTRUCT,INVARIABLE,FATHA,,,so-whoever
33465,14,36,7,2,فَمَنْ,فمن,من,INTERROG_PART,Stem,,COND_NOUN,SUBJ,NOT_CONSTRUCT,NOMINATIVE,SUKUN,,,so-whoever
33466,14,36,8,1,تَبِعَنِي,تبعني,تبع,PV,Stem,,INVAR,,NOT_CONSTRUCT,INVARIABLE,FATHA,,,follows-me
33466,14,36,8,2,تَبِعَنِي,تبعني,ن,PROTECT_NUN,Suffix,,INVAR,NON_INFLECT,NOT_CONSTRUCT,INVARIABLE,KASRA,,,follows-me
33466,14,36,8,3,تَبِعَنِي,تبعني,ي,OBJ_PRON,Suffix,,JONT_PRON,OBJ,NOT_CONSTRUCT,ACCUSATIVE,SUKUN,,,follows-me
33467,14,36,9,1,فَإِنَّهُ,فإنه,ف,CONJ,Prefix,,INVAR,NON_INFLECT,NOT_CONSTRUCT,INVARIABLE,FATHA,,,then-indeed-he
33467,14,36,9,2,فَإِنَّهُ,فإنه,إن,ANNUL_PART,Stem,,INVAR,ANNUL_PART,NOT_CONSTRUCT,INVARIABLE,FATHA,,,then-indeed-he
33467,14,36,9,3,فَإِنَّهُ,فإنه,ه,POSS_PRON,Suffix,,JONT_PRON,SUBJ_COP_PART,NOT_CONSTRUCT,ACCUSATIVE,DHAMMA,,,then-indeed-he
33468,14,36,10,1,مِنِّي,مني,من,PREP,Stem,,INVAR,PREP,NOT_CONSTRUCT,INVARIABLE,SUKUN,PHRASE,PART_COP_PRED,(is)-of-me
33468,14,36,10,2,مِنِّي,مني,ي,POSS_PRON,Suffix,,JONT_PRON,PREP_OBJ,NOT_CONSTRUCT,GENITIVE,SUKUN,,,(is)-of-me
33468,14,36,10,3,مِنِّي,مني,None,None,Other_i3rab,,INVAR,,NOT_CONSTRUCT,INVARIABLE,KASRA,,,(is)-of-me
33469,14,36,11,1,وَمَنْ,ومن,و,CONJ,Prefix,,INVAR,CONJ,NOT_CONSTRUCT,INVARIABLE,FATHA,,,and-whoever
33469,14,36,11,2,وَمَنْ,ومن,من,CONDITION_PART,Stem,,COND_NOUN,SUBJ,NOT_CONSTRUCT,NOMINATIVE,SUKUN,,,and-whoever
33470,14,36,12,1,عَصَانِي,عصاني,عصا,IV,Stem,,INVAR,,NOT_CONSTRUCT,INVARIABLE,IMP_FATHA,,,disobeys-me
33470,14,36,12,2,عَصَانِي,عصاني,ن,PROTECT_NUN,Suffix,,INVAR,NON_INFLECT,NOT_CONSTRUCT,INVARIABLE,KASRA,,,disobeys-me
33470,14,36,12,3,عَصَانِي,عصاني,ي,OBJ_PRON,Suffix,,JONT_PRON,OBJ,NOT_CONSTRUCT,ACCUSATIVE,SUKUN,,,disobeys-me
33471,14,36,13,1,فَإِنَّكَ,فإنك,ف,CONJ,Prefix,,INVAR,NON_INFLECT,NOT_CONSTRUCT,INVARIABLE,FATHA,,,then-indeed-you
33471,14,36,13,2,فَإِنَّكَ,فإنك,إن,ANNUL_PART,Stem,,INVAR,ANNUL_PART,NOT_CONSTRUCT,INVARIABLE,FATHA,,,then-indeed-you
33471,14,36,13,3,فَإِنَّكَ,فإنك,ك,POSS_PRON,Suffix,,JONT_PRON,SUBJ_COP_PART,NOT_CONSTRUCT,ACCUSATIVE,DHAMMA,,,then-indeed-you
33471,14,36,13,4,فَإِنَّكَ,فإنك,None,None,Other_i3rab,,INVAR,,NOT_CONSTRUCT,INVARIABLE,KASRA,,,then-indeed-you
33472,14,36,14,1,غَفُورٌ,غفور,غفور,ADJ_INTENS,Stem,,DECLN,PART_COP_PRED,NOT_CONSTRUCT,NOMINATIVE,DHAMMA,,,(are)-oft-forgiving
33473,14,36,15,1,رَحِيمٌ,رحيم,رحيم,ADJ_INTENS,Stem,,DECLN,PART_COP_PRED,NOT_CONSTRUCT,NOMINATIVE,DHAMMA,,,most-merciful
